,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_gamma,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.2202499707539876,0.0012218157450358074,0.8294585547126931,0.8303031454533164,0.05,0.95,0.01,0.5,"{'eta': 0.05, 'gamma': 0.95, 'lamda': 0.01, 'threshold': 0.5}",1,0.8270683618942325,0.8320818169254158,0.8302929795467109,0.8299626848482057,0.8310144660462545,0.8288649345863276,0.1392211781470268,0.0006534970571109402,0.0017156334819731951,0.0013351699176780707
1,1.0815593401590984,0.0007506211598714193,0.8290285924879457,0.8295967617277332,0.05,0.9,0.01,0.5,"{'eta': 0.05, 'gamma': 0.9, 'lamda': 0.01, 'threshold': 0.5}",2,0.8275290215588723,0.8305615700004607,0.8285424728210798,0.8289491868982356,0.8310144660462545,0.8292795282845035,0.14296821486308986,0.0001225018902169952,0.0014638480313092824,0.0006954243837220756
2,0.8462233543395996,0.0013971328735351562,0.8250360861152913,0.8258653080912578,0.05,0.9,0.01,0.6,"{'eta': 0.05, 'gamma': 0.9, 'lamda': 0.01, 'threshold': 0.6}",3,0.8231066887783306,0.8276132123278206,0.8253178551686015,0.8247109227438154,0.8266838662121073,0.8252717892021375,0.1285509064036158,0.0006179280955072218,0.0014738947407324857,0.0012569857361066097
3,1.3802231152852376,0.0010233720143636067,0.8240226037283868,0.8248057809591215,0.05,0.95,0.01,0.6,"{'eta': 0.05, 'gamma': 0.95, 'lamda': 0.01, 'threshold': 0.6}",4,0.8224617652478349,0.8271525314414705,0.8239358761746821,0.8245266503892754,0.8256703215700728,0.8227381610466188,0.06810639583888688,0.0002565524486596274,0.0013113124221572757,0.0018129353549796495
4,0.5963660875956217,0.0005810260772705078,0.8214121187924204,0.8215349721320887,0.05,0.8,0.01,0.5,"{'eta': 0.05, 'gamma': 0.8, 'lamda': 0.01, 'threshold': 0.5}",5,0.8195135433941404,0.8232367439074953,0.8200663349917081,0.8202883862348551,0.8246567769280384,0.8210797862539156,0.12653761041425088,0.00014307273595881372,0.002305287304754592,0.0012459531503284994
5,0.643052895863851,0.0007645289103190104,0.8181566905193329,0.8186634434171071,0.05,0.8,0.01,0.6,"{'eta': 0.05, 'gamma': 0.8, 'lamda': 0.01, 'threshold': 0.6}",6,0.8171181131380136,0.8198737734371402,0.8165653215404459,0.81821532224628,0.8207868792039068,0.8179012345679012,0.19160432798809368,8.93781050260949e-05,0.0018733816752998975,0.0008653850146889341
6,0.7210791110992432,0.0012766520182291667,0.8147169927213538,0.8150701975834883,0.01,0.95,0.01,0.5,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.01, 'threshold': 0.5}",7,0.8102082181684171,0.817524300916755,0.814262023217247,0.8140231261804948,0.8196811941398692,0.8136631656532154,0.17186211952073202,0.00047380885827418955,0.0038806553556304823,0.0017415242888654567
7,0.6688093344370524,0.0007656415303548177,0.8137342219219311,0.8137342442347836,0.01,0.95,0.01,0.6,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.01, 'threshold': 0.6}",8,0.8107610097659849,0.8157276454599899,0.8132485719550396,0.8131939005850648,0.8171934027457846,0.8122811866592962,0.09801465803623466,3.381082194762915e-05,0.002648353081623977,0.0014579661658313346
8,0.8787817160288492,0.005140860875447591,0.7849574644513375,0.7852492593290646,0.01,0.9,0.1,0.5,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.5}",9,0.7862539156071494,0.7861519325563183,0.7822001105583195,0.7866126134426683,0.7864185017967382,0.7829832319882071,0.05139677086409767,0.00639409836134994,0.0019509459431646813,0.0016133229996702079
9,0.7430365880330404,0.0007414817810058594,0.7791529744172476,0.7794601132961465,0.01,0.9,0.1,0.6,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.6}",10,0.7787912290399852,0.7802091491224029,0.7778699097107057,0.7802091491224029,0.7807979360545472,0.7779620416436337,0.007963970977737128,7.480595846552571e-05,0.0012224159030995638,0.001059296624195146
10,0.9772506554921468,0.0007805824279785156,0.7774024139307761,0.777648144253257,0.01,0.9,0.01,0.6,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.01, 'threshold': 0.6}",11,0.7755666113875069,0.7791495830837979,0.7759351391192187,0.7785967660201779,0.780705795632544,0.7751980836557951,0.059123844414581954,0.00017044410653017193,0.0023405765935070426,0.001747092704062705
11,0.8955058256785074,0.001111904780069987,0.7753754491569669,0.7759436469028623,0.01,0.9,0.01,0.5,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.01, 'threshold': 0.5}",12,0.7730790491984522,0.7779057446906528,0.7740925004606597,0.7761551573225227,0.7789551276144845,0.7737700386954118,0.06713447477428257,0.00026897591420265284,0.0025646918859473793,0.0016950060989047802
12,0.5904414653778076,0.0006838639577229818,0.7719357513589877,0.7719972010714633,0.01,0.95,0.1,0.5,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.5}",13,0.7721577298691726,0.7737596167135026,0.7706836189423254,0.7719629612567375,0.7729660001842809,0.7702690252441496,0.11668062228904048,3.5979532478818094e-05,0.0009448998462871971,0.0014252336592442676
