,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
14,0.6505132516225179,0.0004813671112060547,0.790270569085716,0.7903013025034061,0.1,0.1,0.5,"{'eta': 0.1, 'lamda': 0.1, 'threshold': 0.5}",15,0.7920582273816105,0.7914958308379786,0.7872673668693569,0.7905284009766436,0.7914862250069106,0.7888796756955961,0.0310383004231339,0.00011502998459350139,0.002136433899592156,0.0010800454372119793
15,0.831558624903361,0.0005991458892822266,0.7892570866988114,0.7896563428960031,0.1,0.01,0.6,"{'eta': 0.1, 'lamda': 0.01, 'threshold': 0.6}",16,0.7896627971254837,0.7902059243561985,0.7910447761194029,0.7894688349380384,0.7870634847507602,0.7892942693937719,0.06293314465680361,0.00010143993765510448,0.0016504677684466896,0.0003950933377944076
16,0.7059844334920248,0.0007294019063313802,0.7880900463744971,0.788919255600014,0.1,0.01,0.5,"{'eta': 0.1, 'lamda': 0.01, 'threshold': 0.5}",17,0.7886493458632762,0.7891463583175934,0.7902155887230514,0.7884553369880684,0.7854049571547038,0.7891560714943799,0.20815829140443895,0.00011550165583196834,0.002003343524283281,0.0003280639625976702
17,0.7052275339762369,0.0007877349853515625,0.7877215073247136,0.7879518370569243,0.1,0.01,0.4,"{'eta': 0.1, 'lamda': 0.01, 'threshold': 0.4}",18,0.7880965542657085,0.7882710646335284,0.7895706651925557,0.7871654305062883,0.7854970975767069,0.7884190160309563,0.2928872776927815,2.894470940920227e-05,0.0016840278271673336,0.0005593441702343153
18,1.100652774175008,0.0009857813517252605,0.7853874266760849,0.7852492473034287,0.5,0.1,0.5,"{'eta': 0.5, 'lamda': 0.1, 'threshold': 0.5}",19,0.785148332412014,0.7860137282904133,0.7841348811498066,0.7859676602017782,0.7868792039067539,0.7837663534180948,0.032131856260754973,0.0004098822119383588,0.0011330414696031047,0.001048732973185051
19,0.5905725161234537,0.0006478627522786459,0.7842818095267344,0.7841743351387436,0.1,0.1,0.6,"{'eta': 0.1, 'lamda': 0.1, 'threshold': 0.6}",20,0.785240464344942,0.7849541622518083,0.7818315828266077,0.7844474132768232,0.7857735188427163,0.783121429887599,0.018659618775344274,0.00020663197222399297,0.0017462247423306707,0.0007727249324426702
20,0.5241458415985107,0.0006663004557291666,0.7809035349037192,0.7807653659040068,0.2,0.1,0.4,"{'eta': 0.2, 'lamda': 0.1, 'threshold': 0.4}",21,0.7811866592961121,0.7827428939973281,0.7795282845034089,0.780946238540563,0.7819957615405879,0.7786069651741293,0.05474258086994094,4.3817734342684626e-05,0.0010270377115997324,0.001693322767151957
21,0.857696533203125,0.0007587273915608724,0.780258591566598,0.7801050580483525,0.5,0.1,0.6,"{'eta': 0.5, 'lamda': 0.1, 'threshold': 0.6}",22,0.779344020637553,0.781038374717833,0.7787912290399852,0.780761966186023,0.7826407444946099,0.7785148332412014,0.19659312923225197,0.00020318712753112581,0.0016994105449791618,0.0011301066681434126
22,0.6497020721435547,0.004660606384277344,0.7765732010687633,0.7771260590556565,0.3,0.1,0.4,"{'eta': 0.3, 'lamda': 0.1, 'threshold': 0.4}",23,0.7775935139119219,0.7796563320587829,0.775382347521651,0.7778136085133828,0.7767437574864093,0.7739082365948038,0.007372819798509543,0.005854555930106454,0.0009107384729702472,0.002396482638975876
23,0.5583899021148682,0.0005391438802083334,0.7750683332821473,0.7756672440301752,0.2,0.1,0.5,"{'eta': 0.2, 'lamda': 0.1, 'threshold': 0.5}",24,0.7761194029850746,0.7778596766020178,0.7732633130643081,0.7757405445248077,0.7758223532663779,0.7734015109637,0.10464051666866882,0.00010443792139511872,0.0012821194317537909,0.0018207763795616452
24,0.7033851146697998,0.0006473859151204427,0.7739012929578329,0.7744387892547984,0.4,0.1,0.4,"{'eta': 0.4, 'lamda': 0.1, 'threshold': 0.4}",25,0.775290215588723,0.7772607914497628,0.7722498618021006,0.7744506380430276,0.7741638256703216,0.7716049382716049,0.15881868634754892,0.00019313399462434942,0.0012550422478503642,0.0023090075918103118
25,0.5969361464182535,0.0017313957214355469,0.7713829427843125,0.7712294215233136,0.3,0.1,0.5,"{'eta': 0.3, 'lamda': 0.1, 'threshold': 0.5}",26,0.7724341256679566,0.7731607315612475,0.7705914870093975,0.7716865527249275,0.7711231917442182,0.7688409802837664,0.027591071092557994,0.001642926369018702,0.000774361528561591,0.001792910013812121
26,0.5000611941019694,0.0005852381388346354,0.7701851908725162,0.7702005774472634,0.2,0.1,0.6,"{'eta': 0.2, 'lamda': 0.1, 'threshold': 0.6}",27,0.7710521466740372,0.7723315059658176,0.7690252441496223,0.7700741696227024,0.7704782087901962,0.7681960567532707,0.12919354922368476,7.245894128077314e-05,0.0008530352460453104,0.0016906545578505507
