,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_gamma,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.5564606189727783,0.0004691282908121745,0.8107859095236633,0.8109855489009649,0.05,0.9,0.1,0.5,"{'eta': 0.05, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.5}",14,0.8068914685830109,0.8109826323305847,0.812419384558688,0.8119039941032847,0.8130470837556436,0.8100700202690253,0.030851995893060258,7.238987311641752e-05,0.0027657460431126245,0.0007487195229074522
14,0.5362684726715088,0.00044846534729003906,0.8099874082491324,0.8102023977606829,0.05,0.95,0.1,0.5,"{'eta': 0.05, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.5}",15,0.806799336650083,0.8108444280646796,0.8107610097659849,0.8101073386465196,0.8124021008016217,0.8096554265708494,0.014051889251866225,2.9456677360217453e-05,0.0023518058546645004,0.000490039668102981
15,0.5511902173360189,0.0006110668182373047,0.8039679371026688,0.8041675793063164,0.05,0.8,0.1,0.6,"{'eta': 0.05, 'gamma': 0.8, 'lamda': 0.1, 'threshold': 0.6}",16,0.802745531601253,0.8046252360989543,0.8051409618573798,0.8048095084534943,0.8040173223993367,0.8030679933665008,0.13011914691726373,4.4000125626797626e-05,0.0009785685452212642,0.000781155556186753
16,0.5213979880015055,0.0006079673767089844,0.8003439697797979,0.8005435994845072,0.05,0.9,0.1,0.6,"{'eta': 0.05, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.6}",17,0.7985995946194951,0.799050997374119,0.8021006080707573,0.8023218316672042,0.8003317055192113,0.8002579694121983,0.19825854642402815,0.0001141758670692916,0.0014293310099168669,0.0013505005607454992
17,0.4584750334421794,0.0005462169647216797,0.7993611989803753,0.8000522150277511,0.05,0.95,0.1,0.6,"{'eta': 0.05, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.6}",18,0.798691726552423,0.799465610171834,0.7998894416804865,0.800985857096789,0.7995024417211831,0.7997051778146306,0.09825038135231112,0.00012284195787170423,0.0004990672309346824,0.0006673898404364547
18,0.6829799016316732,0.0005950133005777994,0.7811185160160928,0.7814102908492832,0.01,0.9,0.1,0.5,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.5}",19,0.7814630550948959,0.781084442806468,0.7798046803021927,0.782696825908693,0.782087901962591,0.7804496038326885,0.0822708955563241,0.00010782958904220778,0.0009634278233169984,0.0009459155970012799
19,0.7321105003356934,0.0020073254903157554,0.7789379933048739,0.7790762677339682,0.01,0.95,0.1,0.5,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.5}",20,0.7807259996314723,0.780623761920118,0.7788833609729132,0.7822361450223431,0.777204459596425,0.7743688962594435,0.08817881775382025,0.0017930631698406696,0.0014381706116195715,0.0033930767224316966
20,0.7193352381388346,0.0007337729136149088,0.7780780688553791,0.7781088279691684,0.01,0.8,0.1,0.5,"{'eta': 0.01, 'gamma': 0.8, 'lamda': 0.1, 'threshold': 0.5}",21,0.7819237147595357,0.781729396047358,0.7751980836557951,0.7775832680702078,0.7771123191744218,0.7750138197899392,0.004573856058863264,0.0002552765984523019,0.002829406961040482,0.0027666949022071264
21,0.7840538024902344,0.0006473859151204427,0.7765424894812812,0.7767574917100856,0.01,0.9,0.1,0.6,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.6}",22,0.7766721945826424,0.7768922467406828,0.7754744794545789,0.7779978808679229,0.7774808808624344,0.775382347521651,0.043583339192448126,0.000251634543065939,0.0008242225982632304,0.0010720301177574096
22,0.7582566738128662,0.0005799134572347006,0.7745155247074721,0.7745155623286202,0.01,0.8,0.1,0.6,"{'eta': 0.01, 'gamma': 0.8, 'lamda': 0.1, 'threshold': 0.6}",23,0.7770407223143542,0.7771686552724928,0.7728026533996684,0.7743124337771227,0.7737031235603059,0.7720655979362447,0.01696937752796055,8.409775806119933e-05,0.001823073604072183,0.0020882599535791894
23,0.4410007794698079,0.0006357828776041666,0.7743312551825804,0.7750376779440051,0.01,0.95,0.1,0.6,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.6}",24,0.775382347521651,0.7760630211452527,0.7749216878570112,0.7776754042474778,0.7726895789182715,0.7713746084392851,0.08762595323890424,0.000173995730844859,0.0011759231692344164,0.002672514853640448
