,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
14,0.4871670405069987,0.0009759267171223959,0.8288750345505359,0.8285218757364907,0.2,0.01,0.5,"{'eta': 0.2, 'lamda': 0.01, 'threshold': 0.5}",15,0.8267919660954487,0.8298705486709357,0.8296480560162153,0.8287649145436956,0.8301852022482263,0.8269301639948407,0.013396556339709183,4.704457670561115e-05,0.0014892192530274997,0.0012126462543295767
15,0.4747323195139567,0.0013628800710042317,0.8280765332760051,0.8284911410409097,0.5,0.1,0.5,"{'eta': 0.5, 'lamda': 0.1, 'threshold': 0.5}",16,0.8270683618942325,0.8285345741005206,0.8288188686198636,0.8285345741005206,0.8283423938081637,0.8284042749216879,0.01494263072183715,0.0005460328325457176,0.0007389625426583844,6.142362195708035e-05
16,0.47670968373616535,0.0008761882781982422,0.8278001289886674,0.8283222303750374,0.4,0.1,0.5,"{'eta': 0.4, 'lamda': 0.1, 'threshold': 0.5}",17,0.8271604938271605,0.8286727783664256,0.828173945089368,0.8282581655687106,0.8280659725421543,0.8280357471899761,0.029976575949738037,5.178167594117525e-05,0.0004544435893415005,0.0002639828334058123
17,0.4860560894012451,0.0011834303538004558,0.8276158594637757,0.8280918970057658,0.3,0.1,0.5,"{'eta': 0.3, 'lamda': 0.1, 'threshold': 0.5}",18,0.8272526257600884,0.8285345741005206,0.8276211534918002,0.8281660293914406,0.8279738321201512,0.8275750875253363,0.02205707930655583,0.00026911507603922684,0.0002944528002984165,0.0003952006494125052
18,0.47545353571573895,0.0011383692423502605,0.8272166088265103,0.8277540678927275,0.2,0.1,0.5,"{'eta': 0.2, 'lamda': 0.1, 'threshold': 0.5}",19,0.8266077022295928,0.8284424379232506,0.8275290215588723,0.8274750080619155,0.8275131300101355,0.8273447576930164,0.039986307547968454,0.0001404085497682175,0.00043062077484455543,0.000489646991100955
19,0.46489731470743817,0.0010135173797607422,0.825220355640183,0.825527465537803,0.1,0.1,0.5,"{'eta': 0.1, 'lamda': 0.1, 'threshold': 0.5}",20,0.8254099871015294,0.8253558759847054,0.8252257232356734,0.8253098078960704,0.8250253386160509,0.8259167127326331,0.016275302235237293,0.00021223949955618507,0.00015707674469009466,0.00027588113528591155
20,0.47174835205078125,0.0010837713877360027,0.8246675470655078,0.8253431960128244,0.2,0.01,0.6,"{'eta': 0.2, 'lamda': 0.01, 'threshold': 0.6}",21,0.8244886677722498,0.8254019440733404,0.8260549106320251,0.8248951950983554,0.8234589514419977,0.8257324488667772,0.031891590670097045,0.00011394917174658211,0.001067309580684922,0.0003443224933546373
21,0.457905371983846,0.001189867655436198,0.8220570621295414,0.8225945445372068,0.4,0.5,0.4,"{'eta': 0.4, 'lamda': 0.5, 'threshold': 0.4}",22,0.8200663349917081,0.8237895609711153,0.824212271973466,0.8233288800847653,0.8218925642679444,0.8206651925557398,0.015019456796928427,0.00013691819899501893,0.0016965893488656853,0.001377160368549515
22,0.4873902002970378,0.0010224978129069011,0.8220263505420595,0.8222106395542398,0.5,0.5,0.4,"{'eta': 0.5, 'lamda': 0.5, 'threshold': 0.4}",23,0.8194214114612125,0.8219468374257153,0.8250414593698175,0.8237434928824804,0.821616143001935,0.8209415883545237,0.0029159175387491426,6.63787278112119e-05,0.0023126706310871853,0.0011589825762873829
23,0.48630984624226886,0.001018842061360677,0.8213199840299745,0.8220110168292775,0.3,0.5,0.4,"{'eta': 0.3, 'lamda': 0.5, 'threshold': 0.4}",24,0.8198820711258522,0.8236052886165753,0.8225538971807629,0.8218547012484453,0.8215240025799319,0.8205730606228119,0.047272184897290764,0.00019571724216852702,0.0011002827597721776,0.0012428267704843604
24,0.4756627877553304,0.0009006659189860026,0.8207978870427812,0.8220571018952807,0.2,0.01,0.4,"{'eta': 0.2, 'lamda': 0.01, 'threshold': 0.4}",25,0.8155518702782384,0.8253098078960704,0.8233830845771144,0.8213940203620952,0.8234589514419977,0.8194674774276764,0.01159377069658501,0.0001799265192591225,0.003709708767801153,0.002430769996691026
25,0.479277769724528,0.000996987024943034,0.8207364638678173,0.8210589507787812,0.2,0.5,0.4,"{'eta': 0.2, 'lamda': 0.5, 'threshold': 0.4}",26,0.8195135433941404,0.8227760630211453,0.8217247097844113,0.8203344543234902,0.820971160047913,0.8200663349917081,0.006630779818494763,5.9638437652274136e-05,0.0009178451783607676,0.001219105637664008
26,0.4621175130208333,0.0008309682210286459,0.8204293479929977,0.820352576956663,0.1,0.5,0.4,"{'eta': 0.1, 'lamda': 0.5, 'threshold': 0.4}",27,0.8196978072599963,0.8218086331598102,0.8218168417173393,0.8194130925507901,0.8197733345618723,0.8198360051593883,0.0061326459481080035,9.354870458960319e-06,0.0009816132005854767,0.001043963127915535
27,0.49065176645914715,0.0009888807932535808,0.8048585731396456,0.8048892836919275,0.1,0.01,0.6,"{'eta': 0.1, 'lamda': 0.01, 'threshold': 0.6}",28,0.8061544131195872,0.8047173722762243,0.8040353786622444,0.8049937808080343,0.8043858840873491,0.8049566979915239,0.03167086140175119,0.00017314610246717705,0.0009274236716003105,0.00012249880259794247
28,0.4580816427866618,0.0009941260019938152,0.8039986486901508,0.8045054027602321,0.1,0.01,0.5,"{'eta': 0.1, 'lamda': 0.01, 'threshold': 0.5}",29,0.8022848719366132,0.8060533468466393,0.8044960383268841,0.8037960105035242,0.8052151478853774,0.8036668509305326,0.010986499194402604,0.00026725161808670674,0.001246903418361584,0.0010958311061492053
29,0.4968883196512858,0.001363674799601237,0.7991769294554836,0.7999907916169615,0.5,0.1,0.6,"{'eta': 0.5, 'lamda': 0.1, 'threshold': 0.6}",30,0.7984153307536392,0.8000644953240891,0.7984153307536392,0.8002487676786291,0.8007002672072239,0.7996591118481666,0.0264060616303644,0.00032443213993711776,0.0010771128326205616,0.00024630289879582417
