,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Adam_beta1,param_Adam_beta2,param_eta,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.3862188657124837,0.0013248920440673828,0.826633088664353,0.826924853615543,0.95,0.999,0.05,0.1,0.5,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.999, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.5}",13,0.8258706467661692,0.8271064633528356,0.8270683618942325,0.8270603952642005,0.8269602874781167,0.8266077022295928,0.021928889455076653,0.00011277022370456525,0.0005409425701086738,0.00022504713344127303
13,0.34063879648844403,0.0013211568196614583,0.8264795307269432,0.8273701919127644,0.95,0.99,0.01,0.01,0.6,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.6}",14,0.8252257232356734,0.8283503017459806,0.8252257232356734,0.8280278251255356,0.8289873767621856,0.8257324488667772,0.002957851361257472,6.839284888569566e-05,0.0017732332463435624,0.0011655183413952527
14,0.37911399205525714,0.0011703173319498699,0.8215349651423483,0.8230398814196477,0.95,0.999,0.01,0.01,0.5,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.5}",15,0.8160125299428782,0.8258165568710555,0.8228302929795467,0.8234210162620353,0.8257624619920759,0.8198820711258522,0.02703317151353758,8.078915566031469e-06,0.004084392438075946,0.0024376871676607217
15,0.3488000233968099,0.0011083285013834636,0.8207671754552993,0.821565705412889,0.95,0.999,0.01,0.01,0.6,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.6}",16,0.8186843559977889,0.8225917906666053,0.8191450156624286,0.8224075183120653,0.8244724960840321,0.8196978072599963,0.013173733066859285,3.770851106670328e-05,0.0026266779392812856,0.0013229441175768367
16,0.3580118815104167,0.0016553401947021484,0.8147784158963177,0.81562301818406,0.9,0.99,0.01,0.01,0.5,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.5}",17,0.810392482034273,0.817892845625835,0.8133407038879675,0.8155433731054499,0.8206025983599006,0.8134328358208955,0.0191601466319359,0.00019780103490798275,0.004290419705605779,0.001821662129109768
17,0.36579060554504395,0.0012450218200683594,0.8143791652590523,0.8153005422710056,0.9,0.99,0.01,0.01,0.6,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.6}",18,0.8114980652294085,0.81618832634634,0.8131564400221116,0.8163265306122449,0.8184833686538284,0.8133867698544316,0.030778995653686844,0.0002772104483456557,0.002979907498238435,0.0013544171567154931
18,0.38022947311401367,0.0011134942372639973,0.8063634409262614,0.8068241476589396,0.9,0.999,0.01,0.01,0.6,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.6}",19,0.8036668509305326,0.8077117980374995,0.8045881702598121,0.8080803427465795,0.8108357136275685,0.80468030219274,0.023283998849324476,0.00014239828931248943,0.003184519756204104,0.0015233759303722562
19,0.37053751945495605,0.001046578089396159,0.8060563250514419,0.8063788362425512,0.9,0.999,0.01,0.01,0.5,"{'Adam_beta1': 0.9, 'Adam_beta2': 0.999, 'eta': 0.01, 'lamda': 0.01, 'threshold': 0.5}",20,0.80468030219274,0.8078039342147695,0.8042196425281003,0.8075275256829595,0.8092693264535152,0.8038050488299244,0.014802093413302703,8.823534868242996e-05,0.0022796013735853506,0.0018234375326401302
20,0.37752850850423175,0.001176754633585612,0.8048892847271275,0.8053346064265615,0.95,0.99,0.01,0.1,0.5,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.99, 'eta': 0.01, 'lamda': 0.1, 'threshold': 0.5}",21,0.8052330937903077,0.8053623255171143,0.8039432467293164,0.8055465978716544,0.8054915691513868,0.8050948958909158,0.014396965951151967,0.0002618197389327451,0.000677236524079362,0.00018544528543770164
21,0.3579889138539632,0.0008446375528971354,0.7986855440557722,0.7993151482460821,0.95,0.999,0.05,0.1,0.6,"{'Adam_beta1': 0.95, 'Adam_beta2': 0.999, 'eta': 0.05, 'lamda': 0.1, 'threshold': 0.6}",22,0.7991523862170629,0.8003409038558991,0.7976782752902156,0.799373473994564,0.7992260204551738,0.7982310668877833,0.04656732296674535,0.00012718990008460217,0.0007128970515516765,0.0008623241570348992
