,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_eta,param_gamma,param_lamda,param_threshold,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.5012763341267904,0.0013190110524495442,0.8033229937655477,0.8033383551256671,0.01,0.95,0.01,0.6,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.01, 'threshold': 0.6}",14,0.8031140593329648,0.8043488275671443,0.802837663534181,0.8026903763762842,0.8040173223993367,0.8029758614335729,0.08790152028061936,9.245013243578684e-05,0.0005037427403298949,0.0007239550380709417
14,0.6506366729736328,0.0008648236592610677,0.8010503362918829,0.8014649350837645,0.05,0.95,0.1,0.5,"{'eta': 0.05, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.5}",15,0.7974940114243597,0.799649882526374,0.8023770038695411,0.8027825125535542,0.8032801990233116,0.8019624101713654,0.09298508902214561,0.00020674436380755962,0.0025416476473132665,0.0013263870271996371
15,0.5567912260691324,0.0011262098948160808,0.8003132581923159,0.8010810414190429,0.01,0.9,0.01,0.5,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.01, 'threshold': 0.5}",16,0.798875990418279,0.8006173123877091,0.798783858485351,0.8011240613626941,0.8032801990233116,0.8015017505067257,0.1987697896069587,0.00018198906590557442,0.0020981845008589766,0.0003623494935889238
16,0.4363895257314046,0.0019411245981852214,0.7935259973588035,0.7946316200704263,0.01,0.95,0.01,0.5,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.01, 'threshold': 0.5}",17,0.7924267551133223,0.7952273460174137,0.79297954671089,0.7943981204219838,0.7951718418870358,0.7942693937718813,0.08260520944783273,0.001205759519261709,0.0011854149671723475,0.00042450731485431414
17,0.6607643763224283,0.0014061133066813152,0.7898098952734867,0.7902244954748481,0.01,0.8,0.1,0.5,"{'eta': 0.01, 'gamma': 0.8, 'lamda': 0.1, 'threshold': 0.5}",18,0.7896627971254837,0.7914036946607086,0.7904919845218352,0.7886396093426085,0.7892748548788354,0.7906301824212272,0.02772200264501708,6.697181234875332e-05,0.0005076577591358421,0.001164324792968289
18,0.598158597946167,0.0009209314982096354,0.7892263751113295,0.7893185151977454,0.01,0.8,0.1,0.6,"{'eta': 0.01, 'gamma': 0.8, 'lamda': 0.1, 'threshold': 0.6}",19,0.7892942693937719,0.7894688349380384,0.7895706651925557,0.7895149030266735,0.7888141527688197,0.788971807628524,0.09663961766493834,0.0001499444163331827,0.0003125518078649877,0.0002458796061952811
19,0.6039047241210938,0.0010170141855875652,0.7883050274868708,0.7883511065581205,0.01,0.9,0.1,0.6,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.6}",20,0.7881886861986365,0.7891463583175934,0.7894785332596278,0.7883171327221634,0.7872477655947665,0.7875898286346048,0.07653294153381732,0.00018430453552259463,0.0009144083428916179,0.0006359045157114737
20,0.5087414582570394,0.0016805330912272136,0.7883050274868708,0.7884892719175567,0.01,0.9,0.1,0.5,"{'eta': 0.01, 'gamma': 0.9, 'lamda': 0.1, 'threshold': 0.5}",20,0.786990971070573,0.7894227668494035,0.7883729500644924,0.7859215921131433,0.7895512761448448,0.7901234567901234,0.11141346862828001,0.0006009121446816906,0.0010463350695775946,0.0018380200002087476
21,0.47991784413655597,0.0011592706044514973,0.7872301219250023,0.7879057732126314,0.01,0.95,0.1,0.6,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.6}",22,0.787083103003501,0.7878564518358133,0.7883729500644924,0.7877182475699084,0.786234220952732,0.7881426202321725,0.14222098515903,0.00019651769394186464,0.0008792931480224593,0.00017672481013845964
22,0.45906662940979004,0.0012269020080566406,0.7854181382635669,0.7862780567173523,0.01,0.95,0.1,0.5,"{'eta': 0.01, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.5}",23,0.7827529021558872,0.7877643156585433,0.7868988391376451,0.7844013451881882,0.7866027826407446,0.7866685093053253,0.027882028953419038,0.00013083830042927167,0.0018885214835953085,0.0014004124425114515
23,0.6744375228881836,0.000978231430053711,0.7783544731427168,0.7781395011217894,0.05,0.95,0.1,0.6,"{'eta': 0.05, 'gamma': 0.95, 'lamda': 0.1, 'threshold': 0.6}",24,0.7757508752533628,0.7779518127792878,0.7784227013082734,0.7789192426406228,0.7808900764765503,0.7775474479454579,0.024225721543678694,5.061366821317882e-05,0.0020986086454122,0.0005755434283376164
